"county","tract","bg","cbsa","pop10","afact"
"County code","Tract","Block group","CBSA (current)","Population (2010)","bg to cbsa allocation factor"
"01045","0207.00","4","37120",703,1 
"01045","0208.01","1","37120",1447,1 
"01045","0208.01","2","37120",1914,1 
"01045","0208.02","1","37120",777,1 
"01045","0208.02","2","37120",1028,1 
"01045","0208.02","3","37120",831,1 
"01045","0208.02","4","37120",835,1 
"01045","0208.02","5","37120",880,1 
"01045","0211.01","1","37120",2168,1 
"01045","0211.01","2","37120",1463,1 
"01045","0211.01","3","37120",1262,1 
"01045","0211.02","1","37120",865,1 
"01045","0211.02","2","37120",1138,1 
"01045","0211.02","3","37120",906,1 
"01045","0211.02","4","37120",1478,1 
"01045","0212.00","1","37120",1556,1 
"01045","0212.00","2","37120",1140,1 
"01045","0213.00","1","37120",1169,1 
"01045","0213.00","2","37120",616,1 
"01045","0213.00","3","37120",761,1 
"01045","0213.00","4","37120",1488,1 
"01045","0214.00","1","37120",1508,1 
"01045","0214.00","2","37120",1723,1 
"01045","0214.00","3","37120",854,1 
"01045","0214.00","4","37120",1407,1 
"01047","9561.00","1","42820",626,1 
"01047","9561.00","2","42820",1776,1 
"01047","9561.00","3","42820",1531,1 
"01047","9561.00","4","42820",2101,1 
"01047","9561.00","5","42820",719,1 
"01047","9562.01","1","42820",1763,1 
"01047","9562.01","2","42820",787,1 
"01047","9562.02","1","42820",1478,1 
"01047","9562.02","2","42820",849,1 
"01047","9563.00","1","42820",1927,1 
"01047","9563.00","2","42820",1864,1 
"01047","9564.00","1","42820",1126,1 
"01047","9564.00","2","42820",1035,1 
"01047","9564.00","3","42820",989,1 
"01047","9565.00","1","42820",1095,1 
"01047","9565.00","2","42820",553,1 
"01047","9565.00","3","42820",1431,1 
"01047","9565.00","4","42820",732,1 
"01047","9566.00","1","42820",1011,1 
"01047","9566.00","2","42820",1559,1 
"01047","9566.00","3","42820",436,1 
"01047","9566.00","4","42820",805,1 
"01047","9567.01","1","42820",1855,1 
"01047","9567.02","1","42820",1602,1 
"01047","9568.00","1","42820",619,1 
"01047","9568.00","2","42820",1416,1 
"01047","9568.00","3","42820",754,1 
"01047","9569.00","1","42820",860,1 
"01047","9569.00","2","42820",1255,1 
"01047","9569.00","3","42820",689,1 
"01047","9570.00","1","42820",1274,1 
"01047","9571.00","1","42820",695,1 
"01047","9571.00","2","42820",650,1 
"01047","9572.00","1","42820",633,1 
"01047","9572.00","2","42820",1121,1 
"01047","9573.00","1","42820",1434,1 
"01047","9573.00","2","42820",639,1 
"01047","9573.00","3","42820",1322,1 
"01047","9573.00","4","42820",809,1 
"01049","9601.00","1","22840",2287,1 
"01049","9601.00","2","22840",1023,1 
"01049","9601.00","3","22840",657,1 
"01049","9601.00","4","22840",799,1 
"01049","9601.00","5","22840",1171,1 
"01049","9602.00","1","22840",1209,1 
"01049","9602.00","2","22840",1119,1 
"01049","9602.00","3","22840",1202,1 
"01049","9603.00","1","22840",1050,1 
"01049","9603.00","2","22840",1611,1 
"01049","9603.00","3","22840",1335,1 
"01049","9603.00","4","22840",1793,1 
"01049","9603.00","5","22840",1119,1 
"01049","9604.00","1","22840",1369,1 
"01049","9604.00","2","22840",2148,1 
"01049","9604.00","3","22840",921,1 
"01049","9604.00","4","22840",992,1 
"01049","9604.00","5","22840",1053,1 
"01049","9605.00","1","22840",1428,1 
"01049","9605.00","2","22840",1186,1 
"01049","9605.00","3","22840",815,1 
"01049","9605.00","4","22840",1944,1 
"01049","9606.00","1","22840",1772,1 
"01049","9606.00","2","22840",1244,1 
"01049","9606.00","3","22840",1953,1 
"01049","9606.00","4","22840",1424,1 
"01049","9607.00","1","22840",2487,1 
"01049","9607.00","2","22840",3235,1 
"01049","9607.00","3","22840",1307,1 
"01049","9607.00","4","22840",1599,1 
"01049","9608.00","1","22840",869,1 
"01049","9608.00","2","22840",1177,1 
"01049","9608.00","3","22840",2452,1 
"01049","9609.00","1","22840",1027,1 
"01049","9609.00","2","22840",752,1 
"01049","9609.00","3","22840",1170,1 
"01049","9609.00","4","22840",860,1 
"01049","9610.00","1","22840",744,1 
"01049","9610.00","2","22840",1590,1 
"01049","9610.00","3","22840",1580,1 
"01049","9611.00","1","22840",1080,1 
"01049","9611.00","2","22840",1114,1 
"01049","9611.00","3","22840",1064,1 
"01049","9612.00","1","22840",905,1 
"01049","9612.00","2","22840",1202,1 
"01049","9613.00","1","22840",2386,1 
"01049","9613.00","2","22840",717,1 
"01049","9613.00","3","22840",1139,1 
"01049","9613.00","4","22840",895,1 
"01049","9613.00","5","22840",830,1 
"01049","9614.00","1","22840",1404,1 
"01049","9614.00","2","22840",1944,1 
"01049","9614.00","3","22840",956,1 
"01051","0301.00","1","33860",1891,1 
"01051","0301.00","2","33860",1229,1 
"01051","0301.00","3","33860",2001,1 
"01051","0301.00","4","33860",4983,1 
"01051","0302.00","1","33860",858,1 
"01051","0302.00","2","33860",1293,1 
"01051","0302.00","3","33860",1322,1 
"01051","0302.00","4","33860",1284,1 
"01051","0303.00","1","33860",1231,1 
"01051","0303.00","2","33860",1233,1 
"01051","0304.00","1","33860",1193,1 
"01051","0304.00","2","33860",2173,1 
"01051","0304.00","3","33860",1437,1 
"01051","0304.00","4","33860",880,1 
"01051","0304.00","5","33860",850,1 
"01051","0304.00","6","33860",1179,1 
"01051","0305.00","1","33860",1419,1 
"01051","0305.00","2","33860",1727,1 
"01051","0305.00","3","33860",1549,1 
"01051","0306.00","1","33860",2201,1 
"01051","0306.00","2","33860",1892,1 
"01051","0306.00","3","33860",2001,1 
"01051","0306.00","4","33860",1311,1 
"01051","0307.01","1","33860",2070,1 
"01051","0307.01","2","33860",4187,1 
"01051","0307.02","1","33860",2377,1 
"01051","0307.02","2","33860",1301,1 
"01051","0308.00","1","33860",1079,1 
"01051","0308.00","2","33860",1469,1 
"01051","0308.00","3","33860",1830,1 
"01051","0308.00","4","33860",1406,1 
"01051","0309.01","1","33860",3245,1 
"01051","0309.01","2","33860",2989,1 
"01051","0309.02","1","33860",1105,1 
"01051","0309.02","2","33860",1186,1 
"01051","0309.02","3","33860",1408,1 
"01051","0310.00","1","33860",3207,1 
"01051","0310.00","2","33860",3309,1 
"01051","0311.00","1","33860",883,1 
"01051","0311.00","2","33860",2371,1 
"01051","0311.00","3","33860",967,1 
"01051","0312.00","1","33860",657,1 
"01051","0312.00","2","33860",1152,1 
"01051","0313.00","1","33860",1807,1 
"01051","0313.00","2","33860",954,1 
"01051","0313.00","3","33860",1207,1 
"01053","9698.00","1","12120",887,1 
"01053","9698.00","2","12120",1594,1 
"01053","9698.00","3","12120",1768,1 
"01053","9698.00","4","12120",816,1 
"01053","9698.00","5","12120",890,1 
"01053","9699.00","1","12120",1536,1 
"01053","9699.00","2","12120",1290,1 
"01053","9699.00","3","12120",1535,1 
"01053","9701.00","1","12120",1204,1 
"01053","9701.00","2","12120",1946,1 
"01053","9701.00","3","12120",1366,1 
"01053","9702.00","1","12120",699,1 
"01053","9702.00","2","12120",1040,1 
"01053","9703.00","1","12120",2421,1 
"01053","9703.00","2","12120",1211,1 
"01053","9704.00","1","12120",626,1 
"01053","9704.00","2","12120",2997,1 
"01053","9704.00","3","12120",2121,1 
"01053","9705.00","1","12120",1519,1 
"01053","9705.00","2","12120",946,1 
"01053","9705.00","3","12120",898,1 
"01053","9705.00","4","12120",1456,1 
"01053","9706.00","1","12120",1475,1 
"01053","9706.00","2","12120",547,1 
"01053","9706.00","3","12120",655,1 
"01053","9706.00","4","12120",1358,1 
"01053","9707.00","1","12120",1314,1 
"01053","9707.00","2","12120",694,1 
"01053","9707.00","3","12120",577,1 
"01053","9707.00","4","12120",933,1 
"01055","0002.00","1","23460",1100,1 
"01055","0002.00","2","23460",1411,1 
"01055","0002.00","3","23460",1149,1 
"01055","0003.00","1","23460",738,1 
"01055","0003.00","2","23460",832,1 
"01055","0003.00","3","23460",1114,1 
"01055","0004.00","1","23460",768,1 
"01055","0004.00","2","23460",802,1 
"01055","0004.00","3","23460",791,1 
"01055","0004.00","4","23460",806,1 
"01055","0004.00","5","23460",699,1 
"01055","0005.00","1","23460",651,1 
"01055","0005.00","2","23460",1163,1 
"01055","0006.00","1","23460",550,1 
"01055","0006.00","2","23460",794,1 
"01055","0006.00","3","23460",620,1 
"01055","0007.00","1","23460",620,1 
"01055","0007.00","2","23460",756,1 
"01055","0008.00","1","23460",531,1 
"01055","0008.00","2","23460",558,1 
"01055","0009.00","1","23460",603,1 
"01055","0009.00","2","23460",713,1 
"01055","0009.00","3","23460",597,1 
"01055","0009.00","4","23460",785,1 
"01055","0010.00","1","23460",1286,1 
"01055","0011.00","1","23460",2363,1 
"01055","0011.00","2","23460",775,1 
"01055","0011.00","3","23460",1591,1 
"01055","0012.00","1","23460",1271,1 
"01055","0012.00","2","23460",1486,1 
"01055","0012.00","3","23460",789,1 
"01055","0013.00","1","23460",399,1 
"01055","0013.00","2","23460",1099,1 
"01055","0013.00","3","23460",1073,1 
"01055","0016.00","1","23460",1851,1 
"01055","0016.00","2","23460",815,1 
"01055","0016.00","3","23460",858,1 
"01055","0017.00","1","23460",694,1 
"01055","0017.00","2","23460",944,1 
"01055","0101.00","1","23460",1268,1 
"01055","0101.00","2","23460",791,1 
"01055","0102.00","1","23460",1636,1 
"01055","0102.00","2","23460",1071,1 
"01055","0102.00","3","23460",649,1 
"01055","0102.00","4","23460",1012,1 
"01055","0102.00","5","23460",1150,1 
"01055","0103.00","1","23460",953,1 
"01055","0103.00","2","23460",656,1 
"01055","0103.00","3","23460",1309,1 
"01055","0104.01","1","23460",685,1 
"01055","0104.01","2","23460",1808,1 
"01055","0104.01","3","23460",978,1 
"01055","0104.02","1","23460",2708,1 
"01055","0104.02","2","23460",2796,1 
"01055","0105.01","1","23460",1978,1 
"01055","0105.01","2","23460",2024,1 
"01055","0105.01","3","23460",2143,1 
"01055","0105.01","4","23460",2046,1 
"01055","0105.02","1","23460",1624,1 
"01055","0105.02","2","23460",1089,1 
"01055","0105.02","3","23460",2275,1 
"01055","0106.01","1","23460",1805,1 
"01055","0106.01","2","23460",968,1 
"01055","0106.01","3","23460",2522,1 
"01055","0106.02","1","23460",2452,1 
"01055","0106.02","2","23460",1532,1 
"01055","0107.00","1","23460",1929,1 
"01055","0107.00","2","23460",1840,1 
"01055","0108.00","1","23460",1293,1 
"01055","0108.00","2","23460",1660,1 
"01055","0109.00","1","23460",1721,1 
"01055","0110.01","1","23460",1395,1 
"01055","0110.01","2","23460",1464,1 
"01055","0110.01","3","23460",1754,1 
"01055","0110.02","1","23460",2132,1 
"01055","0110.02","2","23460",1444,1 
"01055","0110.02","3","23460",1189,1 
"01055","0111.00","1","23460",2032,1 
"01055","0111.00","2","23460",1759,1 
"01055","0111.00","3","23460",1511,1 
"01055","0112.00","1","23460",1179,1 
"01055","0112.00","2","23460",794,1 
"01055","0112.00","3","23460",961,1 
"01057","0200.00","1"," ",640,1 
"01057","0200.00","2"," ",829,1 
"01057","0201.00","1"," ",1365,1 
"01057","0201.00","2"," ",1434,1 
"01057","0201.00","3"," ",870,1 
"01057","0202.00","1"," ",1415,1 
"01057","0202.00","2"," ",690,1 
"01057","0202.00","3"," ",1813,1 
"01057","0202.00","4"," ",581,1 
"01057","0203.00","1"," ",1170,1 
"01057","0203.00","2"," ",917,1 
"01057","0203.00","3"," ",567,1 
"01057","0203.00","4"," ",597,1 
"01057","0203.00","5"," ",803,1 
"01057","0204.00","1"," ",1031,1 
"01057","0204.00","2"," ",955,1 
"01057","0204.00","3"," ",880,1 
"01057","0204.00","4"," ",684,1 
"01059","9729.00","1"," ",500,1 
"01059","9729.00","2"," ",818,1 
"01059","9729.00","3"," ",2690,1 
"01059","9730.00","1"," ",1369,1 
"01059","9730.00","2"," ",977,1 
"01059","9730.00","3"," ",1740,1 
"01059","9730.00","4"," ",1287,1 
"01059","9731.00","1"," ",1223,1 
"01059","9731.00","2"," ",1155,1 
"01059","9732.00","1"," ",1371,1 
"01059","9732.00","2"," ",1070,1 
"01059","9732.00","3"," ",1478,1 
"01059","9733.00","1"," ",1975,1 
"01059","9733.00","2"," ",1477,1 
"01059","9734.00","1"," ",639,1 
"01059","9734.00","2"," ",1082,1 
"01059","9734.00","3"," ",931,1 
"01059","9735.00","1"," ",880,1 
"01059","9735.00","2"," ",721,1 
"01059","9735.00","3"," ",630,1 
"01059","9736.00","1"," ",640,1 
"01059","9736.00","2"," ",1155,1 
"01059","9737.00","1"," ",1515,1 
"01059","9737.00","2"," ",1769,1 
"01059","9737.00","3"," ",1037,1 
"01059","9737.00","4"," ",1575,1 
"01061","0501.00","1","20020",1602,1 
"01061","0501.00","2","20020",1470,1 
"01061","0501.00","3","20020",1305,1 
"01061","0501.00","4","20020",721,1 
"01061","0502.00","1","20020",1238,1 
"01061","0502.00","2","20020",1085,1 
"01061","0503.00","1","20020",1006,1 
"01061","0503.00","2","20020",1472,1 
"01061","0503.00","3","20020",624,1 
"01061","0503.00","4","20020",711,1 
"01061","0503.00","5","20020",886,1 
"01061","0503.00","6","20020",713,1 
"01061","0504.00","1","20020",1438,1 
"01061","0504.00","2","20020",1360,1 
"01061","0504.00","3","20020",920,1 
"01061","0504.00","4","20020",1134,1 
"01061","0504.00","5","20020",1055,1 
"01061","0505.00","1","20020",1084,1 
"01061","0505.00","2","20020",962,1 
"01061","0505.00","3","20020",1136,1 
"01061","0505.00","4","20020",1106,1 
"01061","0506.00","1","20020",1402,1 
"01061","0506.00","2","20020",1119,1 
"01061","0506.00","3","20020",1241,1 
"01063","0600.00","1"," ",953,1 
"01063","0600.00","2"," ",861,1 
"01063","0601.00","1"," ",670,1 
"01063","0601.00","2"," ",860,1 
"01063","0601.00","3"," ",962,1 
"01063","0601.00","4"," ",1179,1 
"01063","0601.00","5"," ",739,1 
"01063","0602.00","1"," ",866,1 
"01063","0602.00","2"," ",1257,1 
"01063","0602.00","3"," ",698,1 
"01065","0400.00","1","46220",1557,1 
"01065","0400.00","2","46220",1977,1 
"01065","0401.00","1","46220",1582,1 
"01065","0402.00","1","46220",1590,1 
"01065","0403.00","1","46220",851,1 
"01065","0403.00","2","46220",1242,1 
"01065","0404.00","1","46220",1073,1 
"01065","0404.00","2","46220",950,1 
"01065","0404.00","3","46220",1037,1 
"01065","0404.00","4","46220",1390,1 
"01065","0404.00","5","46220",949,1 
"01065","0405.00","1","46220",835,1 
"01065","0405.00","2","46220",727,1 
"01067","0301.00","1","20020",1087,1 
"01067","0301.00","2","20020",823,1 
"01067","0302.00","1","20020",1127,1 
"01067","0302.00","2","20020",1287,1 
"01067","0302.00","3","20020",548,1 
"01067","0303.00","1","20020",815,1 
"01067","0303.00","2","20020",1033,1 
"01067","0303.00","3","20020",1245,1 
"01067","0304.00","1","20020",1227,1 
"01067","0304.00","2","20020",615,1 
"01067","0305.00","1","20020",1879,1 
"01067","0305.00","2","20020",1068,1 
"01067","0305.00","3","20020",2227,1 
"01067","0305.00","4","20020",777,1 
"01067","0306.00","1","20020",645,1 
"01067","0306.00","2","20020",899,1 
"01069","0401.00","1","20020",1853,1 
"01069","0401.00","2","20020",1605,1 
"01069","0401.00","3","20020",1491,1 
"01069","0402.01","1","20020",3876,1 
"01069","0402.01","2","20020",1665,1 
"01069","0402.01","3","20020",3460,1 
"01069","0402.02","1","20020",2688,1 
"01069","0402.02","2","20020",2343,1 
"01069","0402.02","3","20020",1336,1 
"01069","0402.02","4","20020",1775,1 
"01069","0403.01","1","20020",1759,1 
"01069","0403.01","2","20020",1193,1 
"01069","0403.01","3","20020",976,1 
"01069","0403.02","1","20020",2005,1 
"01069","0403.02","2","20020",1584,1 
"01069","0404.00","1","20020",874,1 
"01069","0404.00","2","20020",751,1 
"01069","0404.00","3","20020",859,1 
"01069","0405.00","1","20020",1075,1 
"01069","0405.00","2","20020",1018,1 
"01069","0405.00","3","20020",1365,1 
"01069","0406.00","1","20020",825,1 
"01069","0406.00","2","20020",909,1 
"01069","0406.00","3","20020",737,1 
"01069","0407.00","1","20020",1157,1 
"01069","0407.00","2","20020",1505,1 
"01069","0408.00","1","20020",2409,1 
"01069","0408.00","2","20020",1225,1 
"01069","0408.00","3","20020",1685,1 
"01069","0408.00","4","20020",2455,1 
"01069","0409.00","1","20020",1414,1 
"01069","0409.00","2","20020",3243,1 
"01069","0410.00","1","20020",2366,1 
"01069","0410.00","2","20020",1328,1 
"01069","0410.00","3","20020",1451,1 
"01069","0411.00","1","20020",1610,1 
"01069","0411.00","2","20020",1027,1 
"01069","0411.00","3","20020",1212,1 
"01069","0412.00","1","20020",1118,1 
"01069","0412.00","2","20020",1421,1 
"01069","0414.00","1","20020",1088,1 
"01069","0414.00","2","20020",1399,1 
"01069","0414.00","3","20020",606,1 
"01069","0415.00","1","20020",848,1 
"01069","0415.00","2","20020",702,1 
"01069","0415.00","3","20020",1088,1 
"01069","0415.00","4","20020",724,1 
"01069","0415.00","5","20020",811,1 
"01069","0416.00","1","20020",1556,1 
"01069","0416.00","2","20020",1379,1 
"01069","0416.00","3","20020",1502,1 
"01069","0416.00","4","20020",940,1 
"01069","0417.00","1","20020",740,1 
"01069","0417.00","2","20020",662,1 
"01069","0418.00","1","20020",1213,1 
"01069","0418.00","2","20020",1092,1 
"01069","0419.00","1","20020",1685,1 
"01069","0419.00","2","20020",1286,1 
"01069","0419.00","3","20020",1478,1 
"01069","0419.00","4","20020",1099,1 
"01069","0419.00","5","20020",1038,1 
"01069","0419.00","6","20020",986,1 
"01069","0420.00","1","20020",1539,1 
"01069","0420.00","2","20020",893,1 
"01069","0420.00","3","20020",881,1 
"01069","0420.00","4","20020",2370,1 
"01069","0421.00","1","20020",1856,1 
"01069","0421.00","2","20020",2436,1 
"01069","0421.00","3","20020",1745,1 
"01069","0421.00","4","20020",1257,1 
"01071","9501.00","1","42460",1636,1 
"01071","9501.00","2","42460",1565,1 
"01071","9501.00","3","42460",1215,1 
"01071","9501.00","4","42460",633,1 
"01071","9501.00","5","42460",1700,1 
"01071","9502.00","1","42460",994,1 
"01071","9502.00","2","42460",1165,1 
"01071","9502.00","3","42460",564,1 
"01071","9502.00","4","42460",793,1 
"01071","9503.00","1","42460",1469,1 
"01071","9503.00","2","42460",920,1 
"01071","9503.00","3","42460",1491,1 
"01071","9503.00","4","42460",1161,1 
"01071","9503.00","5","42460",856,1 
"01071","9504.00","1","42460",554,1 
"01071","9504.00","2","42460",566,1 
"01071","9504.00","3","42460",999,1 
"01071","9505.00","1","42460",1350,1 
"01071","9505.00","2","42460",2168,1 
"01071","9506.00","1","42460",1948,1 
"01071","9506.00","2","42460",2173,1 
"01071","9506.00","3","42460",1361,1 
"01071","9506.00","4","42460",469,1 
"01071","9507.00","1","42460",1227,1 
"01071","9507.00","2","42460",728,1 
"01071","9507.00","3","42460",632,1 
"01071","9507.00","4","42460",1685,1 
"01071","9508.00","1","42460",653,1 
"01071","9508.00","2","42460",650,1 
"01071","9508.00","3","42460",820,1 
"01071","9508.00","4","42460",1936,1 
"01071","9509.00","1","42460",830,1 
"01071","9509.00","2","42460",774,1 
"01071","9509.00","3","42460",2435,1 
"01071","9509.00","4","42460",1574,1 
"01071","9510.00","1","42460",756,1 
"01071","9510.00","2","42460",1303,1 
"01071","9510.00","3","42460",1063,1 
"01071","9510.00","4","42460",1316,1 
"01071","9511.00","1","42460",1501,1 
"01071","9511.00","2","42460",1366,1 
"01071","9511.00","3","42460",1418,1 
"01071","9511.00","4","42460",1934,1 
"01071","9511.00","5","42460",876,1 
"01073","0001.00","1","13820",635,1 
"01073","0001.00","2","13820",905,1 
"01073","0001.00","3","13820",544,1 
"01073","0001.00","4","13820",407,1 
"01073","0001.00","5","13820",551,1 
"01073","0003.00","1","13820",1115,1 
"01073","0003.00","2","13820",672,1 
"01073","0003.00","3","13820",948,1 
"01073","0004.00","1","13820",619,1 
"01073","0004.00","2","13820",769,1 
"01073","0004.00","3","13820",788,1 
"01073","0004.00","4","13820",476,1 
"01073","0004.00","5","13820",686,1 
"01073","0005.00","1","13820",726,1 
"01073","0005.00","2","13820",489,1 
"01073","0005.00","3","13820",415,1 
"01073","0005.00","4","13820",1234,1 
"01073","0007.00","1","13820",441,1 
"01073","0007.00","2","13820",1245,1 
"01073","0007.00","3","13820",891,1 
"01073","0008.00","1","13820",804,1 
"01073","0008.00","2","13820",1060,1 
"01073","0008.00","3","13820",798,1 
"01073","0008.00","4","13820",588,1 
"01073","0008.00","5","13820",609,1 
"01073","0011.00","1","13820",876,1 
"01073","0011.00","2","13820",825,1 
"01073","0011.00","3","13820",1228,1 
"01073","0011.00","4","13820",589,1 
"01073","0011.00","5","13820",1408,1 
