"county","tract","bg","ur","pop10","afact"
"County code","Tract","Block group","Urban/rural","Population (2010)","bg to ur allocation factor"
"01033","0204.00","2","U",615,1 
"01033","0205.00","1","U",1013,1 
"01033","0205.00","2","R",409,0.2522 
"01033","0205.00","2","U",1213,0.7478 
"01033","0205.00","3","R",3,0.0035 
"01033","0205.00","3","U",857,0.9965 
"01033","0205.00","4","R",442,0.2561 
"01033","0205.00","4","U",1284,0.7439 
"01033","0206.00","1","U",865,1 
"01033","0206.00","2","R",2,0.002 
"01033","0206.00","2","U",997,0.998 
"01033","0206.00","3","U",1118,1 
"01033","0206.00","4","U",1146,1 
"01033","0207.01","1","R",685,0.4935 
"01033","0207.01","1","U",703,0.5065 
"01033","0207.01","2","R",274,0.0952 
"01033","0207.01","2","U",2605,0.9048 
"01033","0207.01","3","R",1687,0.9188 
"01033","0207.01","3","U",149,0.0812 
"01033","0207.03","1","U",1897,1 
"01033","0207.03","2","R",379,0.1429 
"01033","0207.03","2","U",2273,0.8571 
"01033","0207.03","3","U",626,1 
"01033","0207.04","1","U",730,1 
"01033","0207.04","2","U",1197,1 
"01033","0207.04","3","U",1140,1 
"01033","0207.04","4","U",1254,1 
"01033","0208.01","1","R",765,1 
"01033","0208.01","2","R",1874,1 
"01033","0208.01","3","R",1848,1 
"01033","0208.02","1","R",750,1 
"01033","0208.02","2","R",1366,1 
"01033","0208.02","3","R",1650,1 
"01033","0209.01","1","R",953,0.6856 
"01033","0209.01","1","U",437,0.3144 
"01033","0209.01","2","R",1403,0.9908 
"01033","0209.01","2","U",13,0.0092 
"01033","0209.01","3","R",1487,0.9776 
"01033","0209.01","3","U",34,0.0224 
"01033","0209.02","1","R",774,1 
"01033","0209.02","2","R",1161,1 
"01033","0209.02","3","R",1208,1 
"01033","0209.02","4","R",829,1 
"01033","0210.00","1","R",1258,1 
"01033","0210.00","2","R",866,1 
"01033","0210.00","3","R",531,1 
"01033","0210.00","4","R",1287,1 
"01035","9602.00","1","R",603,1 
"01035","9602.00","2","R",1205,1 
"01035","9603.00","1","R",692,1 
"01035","9603.00","2","R",1039,1 
"01035","9604.00","1","R",1104,1 
"01035","9604.00","2","R",872,1 
"01035","9604.00","3","R",1275,1 
"01035","9605.00","1","R",912,1 
"01035","9605.00","2","R",208,0.2421 
"01035","9605.00","2","U",651,0.7579 
"01035","9606.00","1","R",1040,0.7755 
"01035","9606.00","1","U",301,0.2245 
"01035","9606.00","2","R",1479,1 
"01035","9606.00","3","R",279,0.1511 
"01035","9606.00","3","U",1568,0.8489 
"01037","9610.00","1","R",828,1 
"01037","9610.00","2","R",793,1 
"01037","9610.00","3","R",1176,1 
"01037","9610.00","4","R",1159,1 
"01037","9611.00","1","R",1349,1 
"01037","9611.00","2","R",1218,1 
"01037","9611.00","3","R",1360,1 
"01037","9612.00","1","R",871,1 
"01037","9612.00","2","R",1358,1 
"01037","9612.00","3","R",779,1 
"01037","9612.00","4","R",648,1 
"01039","9616.00","1","R",1465,1 
"01039","9616.00","2","R",672,1 
"01039","9616.00","3","R",820,1 
"01039","9616.00","4","R",1176,1 
"01039","9617.00","1","R",1635,1 
"01039","9617.00","2","R",798,1 
"01039","9617.00","3","R",1599,1 
"01039","9618.00","1","R",759,0.5406 
"01039","9618.00","1","U",645,0.4594 
"01039","9618.00","2","R",921,0.5339 
"01039","9618.00","2","U",804,0.4661 
"01039","9619.00","1","R",279,0.4079 
"01039","9619.00","1","U",405,0.5921 
"01039","9619.00","2","R",990,0.6861 
"01039","9619.00","2","U",453,0.3139 
"01039","9620.00","1","R",589,0.5335 
"01039","9620.00","1","U",515,0.4665 
"01039","9620.00","2","R",473,0.4526 
"01039","9620.00","2","U",572,0.5474 
"01039","9620.00","3","U",928,1 
"01039","9620.00","4","U",840,1 
"01039","9621.00","1","R",252,0.4271 
"01039","9621.00","1","U",338,0.5729 
"01039","9621.00","2","R",266,0.1872 
"01039","9621.00","2","U",1155,0.8128 
"01039","9623.00","1","R",935,1 
"01039","9623.00","2","R",1409,1 
"01039","9623.00","3","R",935,1 
"01039","9624.00","1","R",675,1 
"01039","9624.00","2","R",750,1 
"01039","9624.00","3","R",334,0.4731 
"01039","9624.00","3","U",372,0.5269 
"01039","9624.00","4","R",130,0.1283 
"01039","9624.00","4","U",883,0.8717 
"01039","9625.00","1","R",343,0.5022 
"01039","9625.00","1","U",340,0.4978 
"01039","9625.00","2","R",40,0.0476 
"01039","9625.00","2","U",801,0.9524 
"01039","9626.00","1","R",82,0.1314 
"01039","9626.00","1","U",542,0.8686 
"01039","9626.00","2","R",514,0.5756 
"01039","9626.00","2","U",379,0.4244 
"01039","9627.00","1","R",191,0.2146 
"01039","9627.00","1","U",699,0.7854 
"01039","9627.00","2","R",6,0.0075 
"01039","9627.00","2","U",790,0.9925 
"01039","9628.00","1","R",733,1 
"01039","9628.00","2","R",1003,1 
"01039","9629.00","1","R",779,1 
"01039","9629.00","2","R",1067,1 
"01039","9630.00","1","R",1184,1 
"01039","9630.00","2","R",724,1 
"01039","9630.00","3","R",980,1 
"01039","9630.00","4","R",796,1 
"01041","9634.00","1","R",977,1 
"01041","9634.00","2","R",948,1 
"01041","9635.00","1","R",1903,1 
"01041","9636.00","1","R",1334,1 
"01041","9636.00","2","R",1423,1 
"01041","9636.00","3","R",423,1 
"01041","9637.00","1","R",1755,1 
"01041","9637.00","2","R",2054,1 
"01041","9638.00","1","R",1681,1 
"01041","9639.00","1","R",1408,1 
"01043","9641.00","1","R",1851,1 
"01043","9641.00","2","R",869,1 
"01043","9641.00","3","R",966,1 
"01043","9641.00","4","R",740,0.8831 
"01043","9641.00","4","U",98,0.1169 
"01043","9641.00","5","R",943,0.8913 
"01043","9641.00","5","U",115,0.1087 
"01043","9642.00","1","R",1484,1 
"01043","9642.00","2","R",1358,1 
"01043","9642.00","3","R",1235,1 
"01043","9642.00","4","R",1236,1 
"01043","9642.00","5","R",1145,1 
"01043","9642.00","6","R",915,1 
"01043","9643.00","1","R",264,0.2963 
"01043","9643.00","1","U",627,0.7037 
"01043","9643.00","2","R",1506,0.9754 
"01043","9643.00","2","U",38,0.0246 
"01043","9643.00","3","R",1001,0.8851 
"01043","9643.00","3","U",130,0.1149 
"01043","9643.00","4","R",1435,1 
"01043","9644.00","1","R",2106,0.9777 
"01043","9644.00","1","U",48,0.0223 
"01043","9644.00","2","R",1958,1 
"01043","9645.00","1","R",1463,1 
"01043","9645.00","2","R",984,1 
"01043","9645.00","3","R",1733,1 
"01043","9646.00","1","R",1819,1 
"01043","9646.00","2","R",1136,1 
"01043","9646.00","3","R",1052,1 
"01043","9647.00","1","R",670,0.458 
"01043","9647.00","1","U",793,0.542 
"01043","9647.00","2","R",601,0.5841 
"01043","9647.00","2","U",428,0.4159 
"01043","9647.00","3","R",1882,0.8749 
"01043","9647.00","3","U",269,0.1251 
"01043","9648.00","1","U",900,1 
"01043","9648.00","2","U",909,1 
"01043","9648.00","3","R",58,0.0415 
"01043","9648.00","3","U",1340,0.9585 
"01043","9648.00","4","U",1082,1 
"01043","9649.00","1","R",494,0.2329 
"01043","9649.00","1","U",1627,0.7671 
"01043","9649.00","2","R",239,0.1731 
"01043","9649.00","2","U",1142,0.8269 
"01043","9649.00","3","U",630,1 
"01043","9649.00","4","U",1037,1 
"01043","9649.00","5","U",926,1 
"01043","9649.00","6","R",117,0.199 
"01043","9649.00","6","U",471,0.801 
"01043","9650.00","1","U",762,1 
"01043","9650.00","2","R",262,0.1925 
"01043","9650.00","2","U",1099,0.8075 
"01043","9650.00","3","U",1112,1 
"01043","9650.00","4","U",944,1 
"01043","9650.00","5","R",5,0.0084 
"01043","9650.00","5","U",587,0.9916 
"01043","9650.00","6","R",196,0.1508 
"01043","9650.00","6","U",1104,0.8492 
"01043","9651.00","1","R",1815,1 
"01043","9651.00","2","R",1314,0.7453 
"01043","9651.00","2","U",449,0.2547 
"01043","9652.00","1","R",1032,1 
"01043","9652.00","2","R",1277,1 
"01043","9653.00","1","R",1373,1 
"01043","9653.00","2","R",1643,1 
"01043","9653.00","3","R",1523,1 
"01043","9654.01","1","R",1176,1 
"01043","9654.01","2","R",685,0.321 
"01043","9654.01","2","U",1449,0.679 
"01043","9654.02","1","R",519,0.5144 
"01043","9654.02","1","U",490,0.4856 
"01043","9654.02","2","R",396,0.303 
"01043","9654.02","2","U",911,0.697 
"01043","9654.02","3","R",1059,1 
"01043","9654.02","4","R",814,1 
"01043","9655.00","1","R",2272,1 
"01043","9655.00","2","R",1854,1 
"01043","9655.00","3","R",1505,1 
"01043","9656.00","1","R",1001,1 
"01043","9656.00","2","R",1256,1 
"01043","9657.00","1","R",997,1 
"01043","9657.00","2","R",1655,1 
"01045","0200.00","1","R",512,1 
"01045","0200.00","2","R",1029,0.4186 
"01045","0200.00","2","U",1429,0.5814 
"01045","0200.00","3","R",252,0.1507 
"01045","0200.00","3","U",1420,0.8493 
"01045","0201.00","1","R",895,1 
"01045","0201.00","2","R",1746,1 
"01045","0201.00","3","R",1182,1 
"01045","0202.00","1","R",751,1 
"01045","0202.00","2","R",1316,1 
"01045","0203.00","1","R",1210,0.8533 
"01045","0203.00","1","U",208,0.1467 
"01045","0203.00","2","R",854,0.8732 
"01045","0203.00","2","U",124,0.1268 
"01045","0204.00","1","R",1042,0.6079 
"01045","0204.00","1","U",672,0.3921 
"01045","0204.00","2","R",785,0.9481 
"01045","0204.00","2","U",43,0.0519 
"01045","0205.00","1","R",169,0.2284 
"01045","0205.00","1","U",571,0.7716 
"01045","0205.00","2","R",225,0.3775 
"01045","0205.00","2","U",371,0.6225 
"01045","0205.00","3","U",713,1 
"01045","0207.00","1","R",326,0.2567 
"01045","0207.00","1","U",944,0.7433 
"01045","0207.00","2","U",811,1 
"01045","0207.00","3","U",734,1 
"01045","0207.00","4","R",157,0.2233 
"01045","0207.00","4","U",546,0.7767 
"01045","0208.01","1","U",1447,1 
"01045","0208.01","2","R",697,0.3642 
"01045","0208.01","2","U",1217,0.6358 
"01045","0208.02","1","R",156,0.2008 
"01045","0208.02","1","U",621,0.7992 
"01045","0208.02","2","U",1028,1 
"01045","0208.02","3","R",372,0.4477 
"01045","0208.02","3","U",459,0.5523 
"01045","0208.02","4","R",158,0.1892 
"01045","0208.02","4","U",677,0.8108 
"01045","0208.02","5","U",880,1 
"01045","0211.01","1","R",389,0.1794 
"01045","0211.01","1","U",1779,0.8206 
"01045","0211.01","2","R",701,0.4792 
"01045","0211.01","2","U",762,0.5208 
"01045","0211.01","3","R",48,0.038 
"01045","0211.01","3","U",1214,0.962 
"01045","0211.02","1","R",274,0.3168 
"01045","0211.02","1","U",591,0.6832 
"01045","0211.02","2","R",26,0.0228 
"01045","0211.02","2","U",1112,0.9772 
"01045","0211.02","3","U",906,1 
"01045","0211.02","4","R",778,0.5264 
"01045","0211.02","4","U",700,0.4736 
"01045","0212.00","1","R",1417,0.9107 
"01045","0212.00","1","U",139,0.0893 
"01045","0212.00","2","R",1140,1 
"01045","0213.00","1","R",1169,1 
"01045","0213.00","2","R",616,1 
"01045","0213.00","3","R",495,0.6505 
"01045","0213.00","3","U",266,0.3495 
"01045","0213.00","4","R",1375,0.9241 
"01045","0213.00","4","U",113,0.0759 
"01045","0214.00","1","R",1334,0.8846 
"01045","0214.00","1","U",174,0.1154 
"01045","0214.00","2","R",540,0.3134 
"01045","0214.00","2","U",1183,0.6866 
"01045","0214.00","3","R",616,0.7213 
"01045","0214.00","3","U",238,0.2787 
"01045","0214.00","4","R",820,0.5828 
"01045","0214.00","4","U",587,0.4172 
"01047","9561.00","1","R",626,1 
"01047","9561.00","2","R",1776,1 
"01047","9561.00","3","R",1531,1 
"01047","9561.00","4","R",1607,0.7649 
"01047","9561.00","4","U",494,0.2351 
"01047","9561.00","5","R",719,1 
"01047","9562.01","1","R",1662,0.9427 
"01047","9562.01","1","U",101,0.0573 
"01047","9562.01","2","R",441,0.5604 
"01047","9562.01","2","U",346,0.4396 
"01047","9562.02","1","R",1478,1 
"01047","9562.02","2","R",849,1 
"01047","9563.00","1","R",7,0.0036 
"01047","9563.00","1","U",1920,0.9964 
"01047","9563.00","2","R",106,0.0569 
"01047","9563.00","2","U",1758,0.9431 
"01047","9564.00","1","U",1126,1 
"01047","9564.00","2","U",1035,1 
"01047","9564.00","3","U",989,1 
"01047","9565.00","1","U",1095,1 
"01047","9565.00","2","U",553,1 
"01047","9565.00","3","U",1431,1 
"01047","9565.00","4","U",732,1 
"01047","9566.00","1","U",1011,1 
"01047","9566.00","2","U",1559,1 
"01047","9566.00","3","U",436,1 
"01047","9566.00","4","U",805,1 
"01047","9567.01","1","U",1855,1 
"01047","9567.02","1","U",1602,1 
"01047","9568.00","1","U",619,1 
"01047","9568.00","2","R",15,0.0106 
"01047","9568.00","2","U",1401,0.9894 
"01047","9568.00","3","R",21,0.0279 
"01047","9568.00","3","U",733,0.9721 
"01047","9569.00","1","R",860,1 
"01047","9569.00","2","R",1255,1 
"01047","9569.00","3","R",689,1 
"01047","9570.00","1","R",1274,1 
"01047","9571.00","1","R",695,1 
"01047","9571.00","2","R",650,1 
"01047","9572.00","1","R",342,0.5403 
"01047","9572.00","1","U",291,0.4597 
"01047","9572.00","2","R",322,0.2872 
"01047","9572.00","2","U",799,0.7128 
"01047","9573.00","1","R",1434,1 
"01047","9573.00","2","R",318,0.4977 
"01047","9573.00","2","U",321,0.5023 
"01047","9573.00","3","R",1322,1 
"01047","9573.00","4","U",809,1 
"01049","9601.00","1","R",2287,1 
"01049","9601.00","2","R",1023,1 
"01049","9601.00","3","R",657,1 
"01049","9601.00","4","R",799,1 
"01049","9601.00","5","R",1171,1 
"01049","9602.00","1","R",1209,1 
"01049","9602.00","2","R",1119,1 
"01049","9602.00","3","R",1202,1 
"01049","9603.00","1","R",1050,1 
"01049","9603.00","2","R",1611,1 
"01049","9603.00","3","R",1335,1 
"01049","9603.00","4","R",1793,1 
"01049","9603.00","5","R",1119,1 
"01049","9604.00","1","R",1369,1 
"01049","9604.00","2","R",2148,1 
"01049","9604.00","3","R",921,1 
"01049","9604.00","4","R",992,1 
"01049","9604.00","5","R",1053,1 
"01049","9605.00","1","R",1428,1 
"01049","9605.00","2","R",1186,1 
"01049","9605.00","3","R",815,1 
"01049","9605.00","4","R",1944,1 
"01049","9606.00","1","R",1772,1 
"01049","9606.00","2","R",1244,1 
"01049","9606.00","3","R",1953,1 
"01049","9606.00","4","R",1424,1 
"01049","9607.00","1","R",2487,1 
"01049","9607.00","2","R",3235,1 
"01049","9607.00","3","R",1307,1 
"01049","9607.00","4","R",1599,1 
"01049","9608.00","1","R",869,1 
"01049","9608.00","2","R",1177,1 
"01049","9608.00","3","R",2452,1 
"01049","9609.00","1","R",1027,1 
"01049","9609.00","2","R",510,0.6782 
"01049","9609.00","2","U",242,0.3218 
"01049","9609.00","3","R",724,0.6188 
"01049","9609.00","3","U",446,0.3812 
"01049","9609.00","4","R",497,0.5779 
"01049","9609.00","4","U",363,0.4221 
"01049","9610.00","1","R",199,0.2675 
"01049","9610.00","1","U",545,0.7325 
"01049","9610.00","2","R",1590,1 
"01049","9610.00","3","R",1580,1 
"01049","9611.00","1","R",218,0.2019 
"01049","9611.00","1","U",862,0.7981 
"01049","9611.00","2","R",277,0.2487 
"01049","9611.00","2","U",837,0.7513 
"01049","9611.00","3","R",1064,1 
"01049","9612.00","1","R",736,0.8133 
"01049","9612.00","1","U",169,0.1867 
"01049","9612.00","2","R",1202,1 
"01049","9613.00","1","R",668,0.28 
"01049","9613.00","1","U",1718,0.72 
"01049","9613.00","2","R",2,0.0028 
"01049","9613.00","2","U",715,0.9972 
"01049","9613.00","3","R",18,0.0158 
"01049","9613.00","3","U",1121,0.9842 
"01049","9613.00","4","R",895,1 
"01049","9613.00","5","R",830,1 
"01049","9614.00","1","R",1404,1 
"01049","9614.00","2","R",1944,1 
"01049","9614.00","3","R",956,1 
"01051","0301.00","1","R",1891,1 
"01051","0301.00","2","R",1229,1 
"01051","0301.00","3","R",2001,1 
"01051","0301.00","4","R",1142,0.2292 
"01051","0301.00","4","U",3841,0.7708 
"01051","0302.00","1","R",858,1 
"01051","0302.00","2","R",1293,1 
"01051","0302.00","3","R",1322,1 
"01051","0302.00","4","R",1284,1 
"01051","0303.00","1","R",1231,1 
"01051","0303.00","2","R",1233,1 
"01051","0304.00","1","R",370,0.3101 
"01051","0304.00","1","U",823,0.6899 
"01051","0304.00","2","R",2173,1 
"01051","0304.00","3","R",857,0.5964 
"01051","0304.00","3","U",580,0.4036 
"01051","0304.00","4","R",246,0.2795 
"01051","0304.00","4","U",634,0.7205 
"01051","0304.00","5","R",672,0.7906 
"01051","0304.00","5","U",178,0.2094 
"01051","0304.00","6","R",680,0.5768 
"01051","0304.00","6","U",499,0.4232 
"01051","0305.00","1","R",1419,1 
"01051","0305.00","2","R",1727,1 
"01051","0305.00","3","R",1549,1 
"01051","0306.00","1","R",1000,0.4543 
"01051","0306.00","1","U",1201,0.5457 
"01051","0306.00","2","R",947,0.5005 
"01051","0306.00","2","U",945,0.4995 
"01051","0306.00","3","R",2001,1 
"01051","0306.00","4","R",1311,1 
"01051","0307.01","1","R",2070,1 
"01051","0307.01","2","R",4187,1 
"01051","0307.02","1","R",1735,0.7299 
"01051","0307.02","1","U",642,0.2701 
"01051","0307.02","2","R",1301,1 
"01051","0308.00","1","U",1079,1 
"01051","0308.00","2","R",88,0.0599 
"01051","0308.00","2","U",1381,0.9401 
"01051","0308.00","3","R",419,0.229 
"01051","0308.00","3","U",1411,0.771 
"01051","0308.00","4","R",1406,1 
"01051","0309.01","1","R",629,0.1938 
"01051","0309.01","1","U",2616,0.8062 
"01051","0309.01","2","R",22,0.0074 
"01051","0309.01","2","U",2967,0.9926 
"01051","0309.02","1","R",465,0.4208 
"01051","0309.02","1","U",640,0.5792 
"01051","0309.02","2","R",311,0.2622 
"01051","0309.02","2","U",875,0.7378 
"01051","0309.02","3","R",100,0.071 
"01051","0309.02","3","U",1308,0.929 
"01051","0310.00","1","R",259,0.0808 
"01051","0310.00","1","U",2948,0.9192 
"01051","0310.00","2","U",3309,1 
"01051","0311.00","1","U",883,1 
"01051","0311.00","2","U",2371,1 
"01051","0311.00","3","U",967,1 
"01051","0312.00","1","R",480,0.7306 
"01051","0312.00","1","U",177,0.2694 
"01051","0312.00","2","R",299,0.2595 
"01051","0312.00","2","U",853,0.7405 
"01051","0313.00","1","R",97,0.0537 
"01051","0313.00","1","U",1710,0.9463 
"01051","0313.00","2","R",507,0.5314 
"01051","0313.00","2","U",447,0.4686 
"01051","0313.00","3","R",162,0.1342 
"01051","0313.00","3","U",1045,0.8658 
"01053","9698.00","1","R",887,1 
"01053","9698.00","2","R",1594,1 
"01053","9698.00","3","R",921,0.5209 
"01053","9698.00","3","U",847,0.4791 
"01053","9698.00","4","R",100,0.1225 
"01053","9698.00","4","U",716,0.8775 
"01053","9698.00","5","R",38,0.0427 
"01053","9698.00","5","U",852,0.9573 
"01053","9699.00","1","R",1536,1 
"01053","9699.00","2","R",510,0.3953 
"01053","9699.00","2","U",780,0.6047 
"01053","9699.00","3","R",1535,1 
"01053","9701.00","1","R",1204,1 
"01053","9701.00","2","R",605,0.3109 
"01053","9701.00","2","U",1341,0.6891 
"01053","9701.00","3","R",603,0.4414 
"01053","9701.00","3","U",763,0.5586 
"01053","9702.00","1","R",28,0.0401 
"01053","9702.00","1","U",671,0.9599 
"01053","9702.00","2","R",144,0.1385 
"01053","9702.00","2","U",896,0.8615 
"01053","9703.00","1","R",2421,1 
"01053","9703.00","2","R",660,0.545 
"01053","9703.00","2","U",551,0.455 
"01053","9704.00","1","R",626,1 
"01053","9704.00","2","R",2997,1 
"01053","9704.00","3","R",2121,1 
"01053","9705.00","1","R",1519,1 
"01053","9705.00","2","R",946,1 
"01053","9705.00","3","R",418,0.4655 
"01053","9705.00","3","U",480,0.5345 
"01053","9705.00","4","R",900,0.6181 
"01053","9705.00","4","U",556,0.3819 
"01053","9706.00","1","R",1296,0.8786 
"01053","9706.00","1","U",179,0.1214 
"01053","9706.00","2","R",6,0.011 
"01053","9706.00","2","U",541,0.989 
"01053","9706.00","3","U",655,1 
"01053","9706.00","4","U",1358,1 
"01053","9707.00","1","R",683,0.5198 
"01053","9707.00","1","U",631,0.4802 
"01053","9707.00","2","R",31,0.0447 
"01053","9707.00","2","U",663,0.9553 
"01053","9707.00","3","U",577,1 
"01053","9707.00","4","R",8,0.0086 
"01053","9707.00","4","U",925,0.9914 
"01055","0002.00","1","R",67,0.0609 
"01055","0002.00","1","U",1033,0.9391 
"01055","0002.00","2","R",118,0.0836 
"01055","0002.00","2","U",1293,0.9164 
"01055","0002.00","3","R",110,0.0957 
"01055","0002.00","3","U",1039,0.9043 
"01055","0003.00","1","U",738,1 
"01055","0003.00","2","U",832,1 
"01055","0003.00","3","U",1114,1 
"01055","0004.00","1","R",302,0.3932 
"01055","0004.00","1","U",466,0.6068 
"01055","0004.00","2","R",4,0.005 
"01055","0004.00","2","U",798,0.995 
"01055","0004.00","3","U",791,1 
"01055","0004.00","4","U",806,1 
"01055","0004.00","5","R",75,0.1073 
"01055","0004.00","5","U",624,0.8927 
"01055","0005.00","1","U",651,1 
"01055","0005.00","2","U",1163,1 
"01055","0006.00","1","U",550,1 
"01055","0006.00","2","U",794,1 
"01055","0006.00","3","U",620,1 
"01055","0007.00","1","U",620,1 
"01055","0007.00","2","U",756,1 
"01055","0008.00","1","U",531,1 
"01055","0008.00","2","U",558,1 
"01055","0009.00","1","U",603,1 
"01055","0009.00","2","R",75,0.1052 
"01055","0009.00","2","U",638,0.8948 
"01055","0009.00","3","U",597,1 
"01055","0009.00","4","U",785,1 
"01055","0010.00","1","U",1286,1 
"01055","0011.00","1","R",4,0.0017 
"01055","0011.00","1","U",2359,0.9983 
"01055","0011.00","2","U",775,1 
"01055","0011.00","3","U",1591,1 
"01055","0012.00","1","U",1271,1 
